name,chr,cds_start_pos,strand,start,end,sgd_name
YJR112W,10,637020,+,637020,637626,NNF1
YJR112W-A,10,637780,+,637780,638159,YJR112W-A
YJR113C,10,638222,-,638222,638966,RSM7
YJR114W,10,638649,+,638649,639042,YJR114W
YJR115W,10,639932,+,639932,640442,YJR115W
YJR116W,10,640815,+,640815,641655,YJR116W
YJR117W,10,641997,+,641997,643359,STE24
YJR118C,10,643480,-,643480,644092,ILM1
YJR119C,10,644294,-,644294,646481,YJR119C
YJR120W,10,647116,+,647116,647467,YJR120W
YJR121W,10,647597,+,647597,649133,ATP2
YJR122W,10,649766,+,649766,651260,CAF17
YJR123W,10,651891,+,651891,652569,RPS5
YJR124C,10,652882,-,652882,654229,YJR124C
YJR125C,10,654727,-,654727,655954,ENT3
YJR126C,10,656244,-,656244,658680,VPS70
YJR127C,10,658907,-,658907,663050,ZMS1
YJR128W,10,662911,+,662911,663271,YJR128W
YJR129C,10,663990,-,663990,665010,YJR129C
YJR130C,10,665208,-,665208,667128,STR2
YJR131W,10,667634,+,667634,669284,MNS1
YJR132W,10,669512,+,669512,672659,NMD5
YJR133W,10,672981,+,672981,673611,XPT1
YJR134C,10,673719,-,673719,675843,SGM1
YJR135C,10,676049,-,676049,676769,MCM22
YJR135W-A,10,676961,+,676961,677225,TIM8
YJR136C,10,677431,-,677431,678697,YJR136C
YJR137C,10,678947,-,678947,683276,ECM17
YJR138W,10,684557,+,684557,689312,IML1
YJR139C,10,689435,-,689435,690515,HOM6
YJR140C,10,690740,-,690740,695687,HIR3
YJR140W-A,10,690951,+,690951,691101,YJR140W-A
YJR141W,10,695896,+,695896,696940,YJR141W
YJR142W,10,697131,+,697131,698160,YJR142W
YJR143C,10,698316,-,698316,700605,PMT4
YJR144W,10,700872,+,700872,701682,MGM101
YJR145C,10,702017,-,702017,703059,YJR145C
YJR146W,10,703875,+,703875,704229,YJR146W
YJR147W,10,704186,+,704186,705263,HMS2
YJR148W,10,705734,+,705734,706865,BAT2
YJR149W,10,707150,+,707150,708365,YJR149W
YJR150C,10,708801,-,708801,709698,DAN1
YJR151C,10,712245,-,712245,715731,DAN4
YJR151W-A,10,717570,+,717570,717621,YJR151W-A
YJR152W,10,719656,+,719656,721288,DAL5
YJR153W,10,722805,+,722805,723891,PGU1
YJR154W,10,725774,+,725774,726815,YJR154W
YJR155W,10,727395,+,727395,728262,AAD10
YJR156C,10,728564,-,728564,729587,THI11
YJR157W,10,730505,+,730505,730868,YJR157W
YJR158W,10,732430,+,732430,734134,HXT16
YJR159W,10,736034,+,736034,737108,SOR1
YJR160C,10,737998,-,737998,739807,MPH3
YJR161C,10,742838,-,742838,743990,COS5
YJR162C,10,744901,-,744901,745252,YJR162C
YKL225W,11,451,+,451,799,YKL225W
YKL224C,11,1810,-,1810,2182,YKL224C
YKL223W,11,2389,+,2389,2722,YKL223W
YKL222C,11,3503,-,3503,5621,YKL222C
YKL221W,11,6107,+,6107,7529,MCH2
YKL220C,11,9091,-,9091,11227,FRE2
YKL219W,11,14484,+,14484,15708,COS9
YKL218C,11,17358,-,17358,18339,SRY1
YKL217W,11,22233,+,22233,24084,JEN1
YKL216W,11,25215,+,25215,26160,URA1
YKL215C,11,26827,-,26827,30688,YKL215C
YKL214C,11,31082,-,31082,31694,YRA2
YKL213C,11,31960,-,31960,34108,DOA1
YKL212W,11,34543,+,34543,36415,SAC1
YKL211C,11,36699,-,36699,38154,TRP3
YKL210W,11,39163,+,39163,42238,UBA1
YKL209C,11,42423,-,42423,46296,STE6
YKL208W,11,47157,+,47157,47973,CBT1
YKL207W,11,48194,+,48194,48956,YKL207W
YKL206C,11,49006,-,49006,49810,YKL206C
YKL205W,11,50051,+,50051,53354,LOS1
YKL204W,11,53704,+,53704,55603,EAP1
YKL203C,11,55935,-,55935,63360,TOR2
YKL202W,11,63821,+,63821,64403,YKL202W
YKL201C,11,63930,-,63930,67467,MNN4
YKL198C,11,68273,-,68273,70223,PTK1
YKL197C,11,70738,-,70738,73870,PEX1
YKL196C,11,74936,-,74936,75539,YKT6
YKL195W,11,75825,+,75825,77037,YKL195W
YKL194C,11,77262,-,77262,78651,MST1
YKL193C,11,78870,-,78870,79887,SDS22
YKL192C,11,80164,-,80164,80542,ACP1
YKL191W,11,81039,+,81039,82644,DPH2
YKL190W,11,82951,+,82951,83555,YKL190W
YKL189W,11,84708,+,84708,85908,HYM1
YKL188C,11,86229,-,86229,88791,PXA2
YKL187C,11,89288,-,89288,91541,YKL187C
YKL186C,11,92748,-,92748,93303,MTR2
YKL185W,11,94503,+,94503,96270,ASH1
YKL184W,11,96761,+,96761,98162,SPE1
YKL183C-A,11,98399,-,98399,98612,YKL183C-A
YKL183W,11,98725,+,98725,99646,LOT5
YKL182W,11,100675,+,100675,106831,FAS1
YKL181W,11,107320,+,107320,108604,PRS1
YKL180W,11,109273,+,109273,110134,YKL180W
YKL179C,11,110468,-,110468,112508,COY1
YKL178C,11,113219,-,113219,114632,STE3
YKL177W,11,114360,+,114360,114699,YKL177W
YKL176C,11,115504,-,115504,117991,LST4
YKL175W,11,118797,+,118797,120309,ZRT3
YKL174C,11,120384,-,120384,122241,YKL174C
YKL173W,11,122521,+,122521,125548,SNU114
YKL172W,11,125763,+,125763,127047,EBP2
YKL171W,11,127479,+,127479,130266,YKL171W
YKL170W,11,130638,+,130638,131055,MRPL38
YKL169C,11,130689,-,130689,131073,YKL169C
YKL168C,11,131292,-,131292,133467,KKQ8
YKL167C,11,133725,-,133725,134139,MRP49
YKL166C,11,134513,-,134513,135710,TPK3
YKL165C-A,11,135794,-,135794,136028,YKL165C-A
YKL165C,11,137936,-,137936,140696,MCD4
YKL164C,11,141798,-,141798,142824,PIR1
YKL163W,11,144405,+,144405,145383,PIR3
YKL162C-A,11,145926,-,145926,146079,YKL162C-A
YKL162C,11,147634,-,147634,148843,YKL162C
YKL161C,11,149390,-,149390,150692,YKL161C
YKL160W,11,153273,+,153273,153711,ELF1
YKL159C,11,153820,-,153820,154456,RCN1
YKL157W,11,154995,+,154995,158186,YKL157W
YKL156W,11,158618,+,158618,159217,YKL156W
YKL156C-A,11,158979,-,158979,159096,YKL156C-A
YKL155C,11,159460,-,159460,161347,RSM22
YKL154W,11,161605,+,161605,162340,SRP102
YKL153W,11,163604,+,163604,164114,YKL153W
YKL152C,11,163646,-,163646,164390,GPM1
YKL151C,11,164921,-,164921,165935,YKL151C
YKL150W,11,166548,+,166548,167457,MCR1
YKL149C,11,167616,-,167616,168834,DBR1
YKL148C,11,169211,-,169211,171134,SDH1
YKL147C,11,171555,-,171555,172173,YKL147C
YKL146W,11,171787,+,171787,173866,AVT3
YKL145W,11,174217,+,174217,175621,RPT1
YKL145W-A,11,174962,+,174962,175055,YKL145W-A
YKL144C,11,175847,-,175847,176486,RPC25
YKL143W,11,176785,+,176785,178177,LTV1
YKL142W,11,178519,+,178519,179179,MRP8
YKL141W,11,179671,+,179671,180268,SDH3
YKL140W,11,180783,+,180783,182430,TGL1
YKL139W,11,182962,+,182962,184549,CTK1
YKL138C-A,11,184807,-,184807,185017,YKL138C-A
YKL138C,11,185290,-,185290,185686,MRPL31
YKL137W,11,185961,+,185961,186297,YKL137W
YKL136W,11,186420,+,186420,186819,YKL136W
YKL135C,11,186464,-,186464,188645,APL2
YKL134C,11,189128,-,189128,191441,OCT1
YKL133C,11,191677,-,191677,193069,YKL133C
YKL132C,11,193572,-,193572,194865,RMA1
YKL131W,11,194476,+,194476,194998,YKL131W
YKL130C,11,195286,-,195286,196027,SHE2
YKL129C,11,196347,-,196347,200163,MYO3
YKL128C,11,200527,-,200527,201415,PMU1
YKL127W,11,203184,+,203184,204897,PGM1
YKL126W,11,205350,+,205350,207393,YPK1
YKL125W,11,207890,+,207890,209774,RRN3
YKL124W,11,210236,+,210236,211976,SSH4
YKL123W,11,211686,+,211686,212067,YKL123W
YKL122C,11,212138,-,212138,212642,SRP21
YKL121W,11,213785,+,213785,216344,YKL121W
YKL120W,11,216987,+,216987,217962,OAC1
YKL119C,11,218213,-,218213,218861,VPH2
YKL118W,11,218769,+,218769,219081,YKL118W
YKL117W,11,219967,+,219967,220618,SBA1
YKL116C,11,220987,-,220987,222544,PRR1
YKL115C,11,222536,-,222536,222929,YKL115C
YKL114C,11,222995,-,222995,224099,APN1
YKL113C,11,224370,-,224370,225519,RAD27
YKL112W,11,226213,+,226213,228409,ABF1
YKL111C,11,228107,-,228107,228443,YKL111C
YKL110C,11,228582,-,228582,229524,KTI12
YKL109W,11,231870,+,231870,233535,HAP4
YKL108W,11,234069,+,234069,235431,SLD2
YKL107W,11,235784,+,235784,236714,YKL107W
YKL106C-A,11,236790,-,236790,236910,YKL106C-A
YKL106W,11,237179,+,237179,238535,AAT1
YKL105C,11,238828,-,238828,242227,YKL105C
YKL104C,11,242863,-,242863,245017,GFA1
YKL103C,11,245781,-,245781,247326,LAP4
YKL102C,11,247705,-,247705,248011,YKL102C
YKL101W,11,248563,+,248563,253120,HSL1
YKL100C,11,253340,-,253340,255104,YKL100C
YKL100W-A,11,253802,+,253802,253892,YKL100W-A
YKL099C,11,255363,-,255363,256116,UTP11
YKL098W,11,256413,+,256413,257487,YKL098W
YKL097C,11,258146,-,258146,258557,YKL097C
YKL096C-B,11,258716,-,258716,258866,YKL096C-B
YKL096W-A,11,258896,+,258896,259175,CWP2
YKL096W,11,260775,+,260775,261495,CWP1
YKL095W,11,261920,+,261920,262757,YJU2
YKL094W,11,262992,+,262992,263934,YJU3
YKL093W,11,264432,+,264432,265452,MBR1
YKL092C,11,265788,-,265788,269103,BUD2
YKL091C,11,269361,-,269361,270294,YKL091C
YKL090W,11,271521,+,271521,272853,CUE2
YKL089W,11,273037,+,273037,274687,MIF2
YKL088W,11,274926,+,274926,276642,YKL088W
YKL087C,11,276832,-,276832,277507,CYT2
YKL086W,11,277924,+,277924,278308,SRX1
YKL085W,11,278766,+,278766,279771,MDH1
YKL084W,11,280152,+,280152,280503,HOT13
YKL083W,11,280564,+,280564,281179,YKL083W
YKL082C,11,280668,-,280668,281973,YKL082C
YKL081W,11,282534,+,282534,284099,YKL081W
YKL080W,11,284673,+,284673,285852,VMA5
YKL079W,11,286246,+,286246,288217,SMY1
YKL078W,11,288488,+,288488,290696,DHR2
YKL077W,11,291096,+,291096,292275,YKL077W
YKL076C,11,292481,-,292481,292865,PSY1
YKL075C,11,292599,-,292599,293952,YKL075C
YKL074C,11,294253,-,294253,295837,MUD2
YKL073W,11,296073,+,296073,298719,LHS1
YKL072W,11,299225,+,299225,301526,STB6
YKL071W,11,304757,+,304757,305528,YKL071W
YKL070W,11,305854,+,305854,306364,YKL070W
YKL069W,11,306928,+,306928,307471,YKL069W
YKL068W-A,11,308849,+,308849,309086,YKL068W-A
YKL068W,11,309842,+,309842,312722,NUP100
YKL067W,11,314455,+,314455,314917,YNK1
YKL066W,11,314924,+,314924,315368,YKL066W
YKL065W-A,11,315597,+,315597,315819,YKL065W-A
YKL065C,11,316080,-,316080,316701,YKL065C
YKL064W,11,317407,+,317407,320317,MNR2
YKL063C,11,320658,-,320658,321162,YKL063C
YKL062W,11,322871,+,322871,324764,MSN4
YKL061W,11,325414,+,325414,325756,YKL061W
YKL060C,11,326051,-,326051,327131,FBA1
YKL059C,11,327761,-,327761,329087,MPE1
YKL058W,11,329809,+,329809,330178,TOA2
YKL057C,11,330499,-,330499,333613,NUP120
YKL056C,11,334055,-,334055,334559,YKL056C
YKL055C,11,334964,-,334964,335801,OAR1
YKL054C,11,336180,-,336180,338397,DEF1
YKL053C-A,11,338825,-,338825,339086,MDM35
YKL053W,11,339215,+,339215,339590,YKL053W
YKL052C,11,339311,-,339311,340190,ASK1
YKL051W,11,340955,+,340955,342017,SFK1
YKL050C,11,342495,-,342495,345264,YKL050C
YKL049C,11,345718,-,345718,346408,CSE4
YKL048C,11,346857,-,346857,348780,ELM1
YKL047W,11,349106,+,349106,350657,YKL047W
YKL046C,11,350918,-,350918,352268,DCW1
YKL045W,11,353136,+,353136,354723,PRI2
YKL044W,11,355965,+,355965,356286,YKL044W
YKL043W,11,356391,+,356391,357492,PHD1
YKL042W,11,358118,+,358118,359210,SPC42
YKL041W,11,359785,+,359785,360460,VPS24
YKL040C,11,360700,-,360700,361471,NFU1
YKL039W,11,362264,+,362264,363836,PTM1
YKL038W,11,365247,+,365247,368760,RGT1
YKL037W,11,369007,+,369007,369364,YKL037W
YKL036C,11,369170,-,369170,369563,YKL036C
YKL035W,11,369533,+,369533,371033,UGP1
YKL034W,11,371471,+,371471,373748,TUL1
YKL033W-A,11,374147,+,374147,374858,YKL033W-A
YKL033W,11,375098,+,375098,378215,YKL033W
YKL032C,11,379707,-,379707,381501,IXR1
YKL031W,11,381714,+,381714,382128,YKL031W
YKL030W,11,382140,+,382140,382746,YKL030W
YKL029C,11,382358,-,382358,384368,MAE1
YKL028W,11,385400,+,385400,386849,TFA1
YKL027W,11,387204,+,387204,388548,YKL027W
YKL026C,11,389022,-,389022,389526,GPX1
YKL025C,11,389882,-,389882,391922,PAN3
YKL024C,11,392168,-,392168,392783,URA6
YKL023C-A,11,392788,-,392788,393016,YKL023C-A
YKL023W,11,393363,+,393363,394197,YKL023W
YKL022C,11,394368,-,394368,396891,CDC16
YKL021C,11,396986,-,396986,398393,MAK11
YKL020C,11,398474,-,398474,401723,SPT23
YKL019W,11,402210,+,402210,403161,RAM2
YKL018C-A,11,403222,-,403222,403522,YKL018C-A
YKL018W,11,403744,+,403744,404734,SWD2
YKL017C,11,404832,-,404832,406884,HCS1
YKL016C,11,407107,-,407107,407632,ATP7
YKL015W,11,408186,+,408186,411126,PUT3
YKL014C,11,411261,-,411261,416556,URB1
YKL013C,11,417150,-,417150,417666,ARC19
YKL012W,11,417952,+,417952,419704,PRP40
YKL011C,11,419797,-,419797,420859,CCE1
YKL010C,11,421066,-,421066,425518,UFD4
YKL009W,11,425884,+,425884,426595,MRT4
YKL008C,11,426937,-,426937,428194,LAC1
YKL007W,11,428944,+,428944,429751,CAP1
YKL006C-A,11,429840,-,429840,430275,YKL006C-A
YKL006W,11,431548,+,431548,432363,YKL006W
YKL005C,11,432735,-,432735,434520,BYE1
YKL004W,11,435222,+,435222,436428,AUR1
YKL003C,11,436739,-,436739,437135,MRP17
YKL002W,11,437420,+,437420,438187,YKL002W
YKL001C,11,438419,-,438419,439028,MET14
YKR001C,11,440250,-,440250,442365,VPS1
YKR002W,11,442874,+,442874,444581,PAP1
YKR003W,11,445023,+,445023,446370,OSH6
YKR004C,11,446441,-,446441,447679,YKR004C
YKR005C,11,448163,-,448163,449810,YKR005C
YKR006C,11,450065,-,450065,450860,YKR006C
YKR007W,11,451076,+,451076,451631,YKR007W
YKR008W,11,451843,+,451843,453721,RSC4
YKR009C,11,453994,-,453994,456697,FOX2
YKR010C,11,458566,-,458566,460882,TOF2
YKR011C,11,461277,-,461277,462339,YKR011C
YKR012C,11,463381,-,463381,463759,YKR012C
YKR013W,11,463601,+,463601,464591,PRY2
YKR014C,11,465009,-,465009,465714,YPT52
YKR015C,11,466603,-,466603,468310,YKR015C
YKR016W,11,469359,+,469359,470982,YKR016W
YKR017C,11,471336,-,471336,472992,YKR017C
YKR018C,11,473365,-,473365,475543,YKR018C
YKR019C,11,475858,-,475858,477706,IRS4
YKR020W,11,477980,+,477980,478475,VPS51
YKR021W,11,478876,+,478876,481624,YKR021W
YKR022C,11,481813,-,481813,482782,YKR022C
YKR023W,11,483061,+,483061,484654,YKR023W
YKR024C,11,484786,-,484786,487015,DBP7
YKR025W,11,487412,+,487412,488261,RPC37
YKR026C,11,488380,-,488380,489298,GCN3
YKR027W,11,491006,+,491006,493304,YKR027W
YKR028W,11,493899,+,493899,497196,SAP190
YKR029C,11,497219,-,497219,499475,SET3
YKR030W,11,499923,+,499923,500745,GMH1
YKR031C,11,500985,-,500985,506037,SPO14
YKR032W,11,506158,+,506158,506473,YKR032W
YKR033C,11,506520,-,506520,506946,YKR033C
YKR034W,11,506539,+,506539,507349,DAL80
YKR035C,11,507561,-,507561,508203,YKR035C
YKR035W-A,11,507580,+,507580,508195,DID2
YKR036C,11,508343,-,508343,510275,CAF4
YKR037C,11,510551,-,510551,511439,SPC34
YKR038C,11,511640,-,511640,512801,YKR038C
YKR039W,11,514704,+,514704,516513,GAP1
YKR040C,11,517704,-,517704,518208,YKR040C
YKR041W,11,517839,+,517839,518592,YKR041W
YKR042W,11,519168,+,519168,520266,UTH1
YKR043C,11,520538,-,520538,521354,YKR043C
YKR044W,11,521656,+,521656,522988,UIP5
YKR045C,11,523059,-,523059,523611,YKR045C
YKR046C,11,523864,-,523864,524716,PET10
YKR047W,11,524898,+,524898,525204,YKR047W
YKR048C,11,525028,-,525028,526282,NAP1
YKR049C,11,526471,-,526471,526873,YKR049C
YKR050W,11,527456,+,527456,530126,TRK2
YKR051W,11,530587,+,530587,531844,YKR051W
YKR052C,11,532191,-,532191,533106,MRS4
YKR053C,11,533708,-,533708,534923,YSR3
YKR054C,11,535288,-,535288,547567,DYN1
YKR055W,11,547857,+,547857,548733,RHO4
YKR056W,11,549089,+,549089,551009,TRM2
YKR057W,11,551298,+,551298,551884,YKR057W
YKR058W,11,552411,+,552411,554262,GLG1
YKR059W,11,554628,+,554628,555816,TIF1
YKR060W,11,556159,+,556159,556984,UTP30
YKR061W,11,557318,+,557318,558596,KTR2
YKR062W,11,559307,+,559307,560294,TFA2
YKR063C,11,560430,-,560430,561939,LAS1
YKR064W,11,562188,+,562188,564780,YKR064W
YKR065C,11,564940,-,564940,565534,YKR065C
YKR066C,11,565754,-,565754,566840,CCP1
YKR067W,11,567559,+,567559,569791,GPT2
YKR068C,11,569969,-,569969,570551,BET3
YKR069W,11,571253,+,571253,573035,MET1
YKR070W,11,573215,+,573215,574274,YKR070W
YKR071C,11,574575,-,574575,575622,DRE2
YKR072C,11,576076,-,576076,577765,SIS2
YKR073C,11,577828,-,577828,578149,YKR073C
YKR074W,11,578850,+,578850,579318,YKR074W
YKR075C,11,579468,-,579468,580392,YKR075C
YKR075W-A,11,579853,+,579853,580123,YKR075W-A
YKR076W,11,581924,+,581924,583037,ECM4
YKR077W,11,583294,+,583294,584386,YKR077W
YKR078W,11,584593,+,584593,586351,YKR078W
YKR079C,11,586430,-,586430,588947,YKR079C
YKR080W,11,590036,+,590036,590999,MTD1
YKR081C,11,591147,-,591147,592182,RPF2
YKR082W,11,592466,+,592466,595940,NUP133
YKR083C,11,596062,-,596062,596464,DAD2
YKR084C,11,596696,-,596696,598532,HBS1
YKR085C,11,598735,-,598735,599323,MRPL20
YKR086W,11,599498,+,599498,602714,PRP16
YKR087C,11,602836,-,602836,603874,OMA1
YKR088C,11,604046,-,604046,605060,YKR088C
YKR089C,11,605274,-,605274,608007,YKR089C
YKR090W,11,608587,+,608587,610708,PXL1
YKR091W,11,611166,+,611166,611907,SRL3
YKR092C,11,612306,-,612306,613527,SRP40
YKR093W,11,615371,+,615371,617177,PTR2
YKR094C,11,617637,-,617637,618392,YKR094C
YKR095W,11,619446,+,619446,625074,MLP1
YKR095W-A,11,625505,+,625505,625847,YKR095W-A
YKR096W,11,626434,+,626434,630022,YKR096W
YKR097W,11,630789,+,630789,632439,PCK1
YKR098C,11,632663,-,632663,634817,UBP11
YKR099W,11,635488,+,635488,637924,BAS1
YKR100C,11,638538,-,638538,639606,YKR100C
YKR101W,11,640105,+,640105,642142,SIR1
YKR102W,11,645993,+,645993,649503,FLO10
YKR103W,11,652717,+,652717,656374,NFT1
YKR104W,11,656473,+,656473,657394,YKR104W
YKR105C,11,658353,-,658353,660102,YKR105C
YKR106W,11,661079,+,661079,662927,YKR106W
YLL067C,12,584,-,584,4301,YLL067C
YLL067W-A,12,842,+,842,1325,YLL067W-A
YLL066W-B,12,5604,+,5604,5775,YLL066W-B
YLL066C,12,6119,-,6119,9836,YLL066C
YLL066W-A,12,6485,+,6485,6968,YLL066W-A
YLL065W,12,11725,+,11725,12076,YLL065W
YLL064C,12,13082,-,13082,13445,YLL064C
YLL063C,12,14647,-,14647,16072,AYT1
YLL062C,12,16638,-,16638,17613,MHT1
YLL061W,12,17955,+,17955,19707,MMP1
YLL060C,12,21137,-,21137,21839,GTT2
YLL059C,12,22473,-,22473,22980,YLL059C
YLL058W,12,23568,+,23568,25296,YLL058W
YLL057C,12,25755,-,25755,26994,JLP1
YLL056C,12,27408,-,27408,28305,YLL056C
YLL055W,12,30108,+,30108,31704,YLL055W
YLL054C,12,32893,-,32893,35203,YLL054C
YLL053C,12,35501,-,35501,35960,YLL053C
YLL052C,12,35910,-,35910,36360,AQY2
YLL051C,12,37331,-,37331,39470,FRE6
YLL050C,12,39802,-,39802,40413,YLL050C
YLL049W,12,40664,+,40664,41204,YLL049W
YLL048C,12,41278,-,41278,46264,YBT1
YLL047W,12,46670,+,46670,47054,YLL047W
YLL046C,12,46712,-,46712,47462,RNP1
YLL045C,12,47857,-,47857,48628,RPL8B
YLL044W,12,48214,+,48214,48661,YLL044W
YLL043W,12,49936,+,49936,51946,FPS1
YLL042C,12,52085,-,52085,52589,ATG10
YLL041C,12,53129,-,53129,53930,SDH2
YLL040C,12,54209,-,54209,63644,VPS13
YLL039C,12,64060,-,64060,65206,UBI4
YLL038C,12,65773,-,65773,66517,ENT4
YLL037W,12,66560,+,66560,66941,YLL037W
YLL036C,12,66743,-,66743,68255,PRP19
YLL035W,12,68578,+,68578,70477,GRC3
YLL034C,12,70631,-,70631,73145,RIX7
YLL033W,12,73407,+,73407,74100,YLL033W
YLL032C,12,74268,-,74268,76746,YLL032C
YLL031C,12,77150,-,77150,80204,GPI13
YLL030C,12,80354,-,80354,80696,YLL030C
YLL029W,12,81459,+,81459,83709,YLL029W
YLL028W,12,84802,+,84802,86563,TPO1
YLL027W,12,87401,+,87401,88154,ISA1
YLL026W,12,88621,+,88621,91348,HSP104
YLL025W,12,94745,+,94745,95120,YLL025W
YLL024C,12,95564,-,95564,97484,SSA2
YLL023C,12,97995,-,97995,98835,YLL023C
YLL022C,12,99042,-,99042,100200,HIF1
YLL021W,12,100945,+,100945,105346,SPA2
YLL020C,12,105554,-,105554,105860,YLL020C
YLL019C,12,105684,-,105684,107898,KNS1
YLL019W-A,12,106906,+,106906,106999,YLL019W-A
YLL018C-A,12,108674,-,108674,108971,COX19
YLL018C,12,109900,-,109900,111574,DPS1
YLL017W,12,112232,+,112232,112544,YLL017W
YLL016W,12,112845,+,112845,115992,SDC25
YLL015W,12,116430,+,116430,121110,BPT1
YLL014W,12,121320,+,121320,121647,YLL014W
YLL013C,12,122073,-,122073,124713,PUF3
YLL012W,12,125532,+,125532,127254,YLL012W
YLL011W,12,127521,+,127521,128991,SOF1
YLL010C,12,129328,-,129328,130612,PSR1
YLL009C,12,131203,-,131203,131413,COX17
YLL008W,12,131727,+,131727,133986,DRS1
YLL007C,12,134300,-,134300,136298,YLL007C
YLL006W-A,12,136343,+,136343,136520,YLL006W-A
YLL006W,12,136584,+,136584,137865,MMM1
YLL005C,12,137938,-,137938,140545,SPO75
YLL004W,12,141071,+,141071,142922,ORC3
YLL003W,12,143199,+,143199,146040,SFI1
YLL002W,12,146289,+,146289,147600,RTT109
YLL001W,12,147888,+,147888,150162,DNM1
YLR001C,12,151387,-,151387,153976,YLR001C
YLR002C,12,154341,-,154341,156333,NOC3
YLR003C,12,156853,-,156853,157729,YLR003C
YLR004C,12,157932,-,157932,159504,YLR004C
YLR005W,12,160047,+,160047,161433,SSL1
YLR006C,12,161753,-,161753,163892,SSK1
YLR007W,12,164390,+,164390,165401,NSE1
YLR008C,12,165575,-,165575,166082,PAM18
YLR009W,12,166535,+,166535,167135,RLP24
YLR010C,12,167318,-,167318,167801,TEN1
YLR011W,12,169101,+,169101,169677,LOT6
YLR012C,12,169980,-,169980,170280,YLR012C
YLR013W,12,171337,+,171337,171763,GAT3
YLR014C,12,172266,-,172266,174981,PPR1
YLR015W,12,175225,+,175225,176743,BRE2
YLR016C,12,176800,-,176800,177415,YLR016C
YLR017W,12,177606,+,177606,178620,MEU1
YLR018C,12,178705,-,178705,179605,POM34
YLR019W,12,180286,+,180286,181480,PSR2
YLR020C,12,181787,-,181787,183404,YLR020C
YLR021W,12,183621,+,183621,184161,YLR021W
YLR022C,12,184172,-,184172,184925,YLR022C
YLR023C,12,185496,-,185496,187128,IZH3
YLR024C,12,187663,-,187663,193282,UBR2
YLR025W,12,194452,+,194452,195175,SNF7
YLR026C,12,195450,-,195450,196473,SED5
YLR027C,12,196829,-,196829,198086,YLR027C
YLR028C,12,199540,-,199540,201316,ADE16
YLR029C,12,201976,-,201976,202591,RPL15A
YLR030W,12,203290,+,203290,204082,YLR030W
YLR031W,12,204225,+,204225,204786,YLR031W
YLR032W,12,204991,+,204991,208501,RAD5
YLR033W,12,208761,+,208761,210270,RSC58
YLR034C,12,210512,-,210512,211934,SMF3
YLR035C,12,212369,-,212369,214457,MLH2
YLR035C-A,12,215440,-,215440,218908,YLR035C-A
YLR036C,12,221521,-,221521,222133,YLR036C
YLR037C,12,222685,-,222685,223060,DAN2
YLR038C,12,224921,-,224921,225173,COX12
YLR039C,12,225426,-,225426,228597,RIC1
YLR040C,12,228908,-,228908,229583,YLR040C
YLR041W,12,229377,+,229377,229698,YLR041W
YLR042C,12,229966,-,229966,230452,YLR042C
YLR043C,12,231702,-,231702,232014,TRX1
YLR044C,12,232390,-,232390,234082,PDC1
YLR045C,12,235037,-,235037,237704,STU2
YLR046C,12,238001,-,238001,238814,YLR046C
YLR047C,12,239347,-,239347,241408,YLR047C
YLR048W,12,242232,+,242232,243350,YLR048W
YLR049C,12,243886,-,243886,245173,YLR049C
YLR050C,12,245587,-,245587,246073,YLR050C
YLR051C,12,246324,-,246324,246978,YLR051C
YLR052W,12,247201,+,247201,247954,IES3
YLR053C,12,248100,-,248100,248427,YLR053C
YLR054C,12,248717,-,248717,250979,YLR054C
YLR055C,12,251272,-,251272,253081,SPT8
YLR056W,12,253861,+,253861,254959,ERG3
YLR057W,12,255306,+,255306,257856,YLR057W
YLR058C,12,257992,-,257992,259402,SHM2
YLR059C,12,259738,-,259738,260548,REX2
YLR060W,12,260979,+,260979,262767,FRS1
YLR061W,12,263194,+,263194,263949,YLR061W
YLR062C,12,263577,-,263577,263955,BUD28
YLR063W,12,264157,+,264157,265255,YLR063W
YLR064W,12,265456,+,265456,266278,YLR064W
YLR065C,12,266373,-,266373,266919,YLR065C
YLR066W,12,267169,+,267169,267724,SPC3
YLR067C,12,267813,-,267813,270711,PET309
YLR068W,12,271008,+,271008,271464,FYV7
YLR069C,12,271630,-,271630,273916,MEF1
YLR070C,12,274141,-,274141,275212,XYL2
YLR071C,12,275378,-,275378,278627,RGR1
YLR072W,12,278862,+,278862,280944,YLR072W
YLR073C,12,281019,-,281019,281622,YLR073C
YLR074C,12,281956,-,281956,282457,BUD20
YLR075W,12,282927,+,282927,283593,RPL10
YLR076C,12,283185,-,283185,283608,YLR076C
YLR077W,12,283872,+,283872,285624,YLR077W
YLR078C,12,285736,-,285736,286560,YLR078C
YLR079W,12,286820,+,286820,287675,SIC1
YLR080W,12,287916,+,287916,289251,EMP46
YLR081W,12,290212,+,290212,291937,GAL2
YLR082C,12,292394,-,292394,293573,SRL2
YLR083C,12,294091,-,294091,296095,EMP70
YLR084C,12,296589,-,296589,300252,RAX2
YLR085C,12,300673,-,300673,301990,ARP6
